::ffff:188.143.232.103 - - [07/Mar/2016:20:21:43 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:44 +0000] "GET /phpMyAdmin-2.6.0-alpha/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:44 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:45 +0000] "GET /phpMyAdmin-2.6.0-alpha2/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:45 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:46 +0000] "GET /phpMyAdmin-2.6.0-beta1/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:46 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:46 +0000] "GET /phpMyAdmin-2.6.0-beta2/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:46 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:47 +0000] "GET /phpMyAdmin-2.6.0-rc1/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:47 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:48 +0000] "GET /phpMyAdmin-2.6.0-rc2/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:48 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:48 +0000] "GET /phpMyAdmin-2.6.0-rc3/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:49 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:49 +0000] "GET /phpMyAdmin-2.6.0/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
